Subject,Object,Rel,Count
Ma,Austenite,SPL-SPL,42
Ma,Martensite,SPL-SPL,42
Macrophages,Dendritic,SPL-SPL,31
Macrophages,Fibroblasts,SPL-SPL,33
Macrophages,M1,SPL-SPL,35
Macrophages,Marrow,SPL-SPL,73
Macrophages,Monocytes,SPL-SPL,202
Macrophages,Myeloid,SPL-SPL,59
Macrophages,Neutrophils,SPL-SPL,96
Macrophages,Peritoneal,SPL-SPL,53
Mafic,Amphibolite,SPL-SPL,67
Mafic,Chondrite,SPL-SPL,30
Mafic,Clinopyroxenes,SPL-SPL,31
Mafic,Eclogites,SPL-SPL,57
Mafic,Garnet,SPL-SPL,134
Mafic,Gneiss,SPL-SPL,49
Mafic,Gneisses,SPL-SPL,55
Mafic,Granulite,SPL-SPL,150
Mafic,Olivines,SPL-SPL,31
Mafic,Ultramafic,SPL-SPL,113
Magneli,Rutile,SPL-SPL,41
Magnetoplumbite,Hexagonal,SPL-SPL,57
Magnetoplumbite,Spinels,SPL-SPL,36
Majorite,Garnet,SPL-SPL,75
Majorite,Olivines,SPL-SPL,35
Majorite,Perovskites,SPL-SPL,47
Majoritic,Garnet,SPL-SPL,71
Majoritic,Garnets,SPL-SPL,35
Mammary,Breast,SPL-SPL,74
Mantle,Chondrite,SPL-SPL,37
Mantle,Clinopyroxenes,SPL-SPL,33
Mantle,Garnet,SPL-SPL,51
Mantle,Olivines,SPL-SPL,50
Mantle,Spinels,SPL-SPL,39
Marrow,Hematopoietic,SPL-SPL,35
Marrow,Macrophages,SPL-SPL,73
Marrow,Mesenchymal,SPL-SPL,34
Marrow,Myeloid,SPL-SPL,40
Marrow,Osteoblasts,SPL-SPL,55
Marrow,Osteoclasts,SPL-SPL,35
Martensite,Abstract,SPL-SPL,32
Martensite,Acicular,SPL-SPL,110
Martensite,Allotriomorphic,SPL-SPL,34
Martensite,Alpha,SPL-SPL,31
Martensite,Austenite,SPL-SPL,4985
Martensite,Austenite-Martensite,SPL-SPL,50
Martensite,Austenitic,SPL-SPL,1124
Martensite,B19,SPL-SPL,63
Martensite,B2,SPL-SPL,350
Martensite,BCC,SPL-SPL,468
Martensite,BCT,SPL-SPL,58
Martensite,Bainite,SPL-SPL,384
Martensite,Bainitic,SPL-SPL,387
Martensite,Beta,SPL-SPL,31
Martensite,Body Centred Cubic,SPL-SPL,100
Martensite,Cooling,SPL-SPL,37
Martensite,Cubic,SPL-SPL,247
Martensite,Cubic Austenite,SPL-SPL,31
Martensite,DP,SPL-SPL,32
Martensite,Dp,SPL-SPL,142
Martensite,Duplex,SPL-SPL,67
Martensite,E-Martensite,SPL-SPL,110
Martensite,F,SPL-SPL,88
Martensite,FCC,SPL-SPL,461
Martensite,FCT,SPL-SPL,30
Martensite,Face Centered Cubic,SPL-SPL,107
Martensite,Ferrite,SPL-SPL,137
Martensite,Ferritic,SPL-SPL,274
Martensite,G,SPL-SPL,179
Martensite,HCP,SPL-SPL,194
Martensite,Heusler,SPL-SPL,125
Martensite,Hexagonal,SPL-SPL,134
Martensite,Hexagonal Close Packed,SPL-SPL,39
Martensite,L10,SPL-SPL,70
Martensite,L21,SPL-SPL,73
Martensite,Lath,SPL-SPL,476
Martensite,Lath Martensite,SPL-SPL,96
Martensite,Leaves,SPL-SPL,42
Martensite,Lower,SPL-SPL,44
Martensite,M,SPL-SPL,262
Martensite,Ma,SPL-SPL,42
Martensite,Martensite Lath,SPL-SPL,48
Martensite,Martensite-Austenite,SPL-SPL,57
Martensite,Martensitic,SPL-SPL,2616
Martensite,Monoclinic,SPL-SPL,194
Martensite,Nm,SPL-SPL,32
Martensite,Orthorhombic,SPL-SPL,232
Martensite,P,SPL-SPL,59
Martensite,Pearlitic,SPL-SPL,85
Martensite,Polygonal,SPL-SPL,128
Martensite,Proeutectoid,SPL-SPL,40
Martensite,Ra,SPL-SPL,74
Martensite,Rhombohedral,SPL-SPL,30
Martensite,SIM,SPL-SPL,59
Martensite,T,SPL-SPL,32
Martensite,Tetragonal,SPL-SPL,221
Martensite,Widmanstatten,SPL-SPL,81
Martensite,Δ,SPL-SPL,39
Martensite,α' Martensite,SPL-SPL,139
Martensite,α-Phase,SPL-SPL,33
Martensite,β,SPL-SPL,352
Martensite,β-Phase,SPL-SPL,55
Martensite,γ,SPL-SPL,37
Martensite,γ-Austenite,SPL-SPL,44
Martensite,γ-Phase,SPL-SPL,33
Martensite,γ:,SPL-SPL,30
Martensite,ω,SPL-SPL,50
Martensite Lath,Austenite,SPL-SPL,40
Martensite Lath,Martensite,SPL-SPL,48
Martensite-Austenite,Austenite,SPL-SPL,68
Martensite-Austenite,Martensite,SPL-SPL,57
Martensitic,Austenite,SPL-SPL,1851
Martensitic,Austenitic,SPL-SPL,1185
Martensitic,B19,SPL-SPL,33
Martensitic,B2,SPL-SPL,244
Martensitic,BCC,SPL-SPL,270
Martensitic,Bainite,SPL-SPL,69
Martensitic,Bainitic,SPL-SPL,253
Martensitic,Body Centred Cubic,SPL-SPL,87
Martensitic,Cubic,SPL-SPL,218
Martensitic,Dp,SPL-SPL,37
Martensitic,Duplex,SPL-SPL,35
Martensitic,E-Martensite,SPL-SPL,48
Martensitic,F,SPL-SPL,67
Martensitic,FCC,SPL-SPL,271
Martensitic,Face Centered Cubic,SPL-SPL,95
Martensitic,Ferrite,SPL-SPL,36
Martensitic,Ferritic,SPL-SPL,901
Martensitic,G,SPL-SPL,98
Martensitic,HCP,SPL-SPL,156
Martensitic,Heusler,SPL-SPL,132
Martensitic,Hexagonal,SPL-SPL,108
Martensitic,Hexagonal Close Packed,SPL-SPL,41
Martensitic,L10,SPL-SPL,51
Martensitic,L21,SPL-SPL,69
Martensitic,Lath,SPL-SPL,160
Martensitic,Lath Martensite,SPL-SPL,35
Martensitic,Laves Phase,SPL-SPL,34
Martensitic,Leaves,SPL-SPL,61
Martensitic,Low,SPL-SPL,43
Martensitic,M,SPL-SPL,88
Martensitic,Martensite,SPL-SPL,2616
Martensitic,Monoclinic,SPL-SPL,217
Martensitic,Orthorhombic,SPL-SPL,159
Martensitic,Pearlitic,SPL-SPL,100
Martensitic,RAFM,SPL-SPL,100
Martensitic,SIM,SPL-SPL,34
Martensitic,Spinels,SPL-SPL,37
Martensitic,Tetragonal,SPL-SPL,257
Martensitic,Widmanstatten,SPL-SPL,48
Martensitic,α' Martensite,SPL-SPL,46
Martensitic,β,SPL-SPL,255
Martensitic,β-Phase,SPL-SPL,51
Martensitic,ω,SPL-SPL,39
Martian,Meteorite,SPL-SPL,33
Mcm-41,Hexagonal,SPL-SPL,33
Melanoma,Breast,SPL-SPL,186
Melanoma,Colon,SPL-SPL,83
Melanoma,Colorectal,SPL-SPL,37
Melanoma,Leukemia,SPL-SPL,37
Melanoma,Lung,SPL-SPL,86
Melanoma,Ovarian,SPL-SPL,63
Melanoma,Prostate,SPL-SPL,73
Melanoma,Renal,SPL-SPL,40
Melanoma,Skin,SPL-SPL,33
Melilite,Perovskites,SPL-SPL,49
Melilite,Spinels,SPL-SPL,58
Mesenchymal,Epithelial,SPL-SPL,66
Mesenchymal,Marrow,SPL-SPL,34
Mesenchymal,Osteoblasts,SPL-SPL,94
Meso Structured,Cubic,SPL-SPL,40
Meso Structured,Hexagonal,SPL-SPL,112
Mesophase,Cubic,SPL-SPL,33
Mesophase,Hexagonal,SPL-SPL,58
Mesostasis,Olivines,SPL-SPL,72
Mesostasis,Pyroxene,SPL-SPL,60
Metamafic,Garnet,SPL-SPL,30
Metamorphic,Amphibolite,SPL-SPL,55
Metamorphic,Eclogites,SPL-SPL,51
Metamorphic,Garnet,SPL-SPL,104
Metamorphic,Gneiss,SPL-SPL,59
Metamorphic,Granitic,SPL-SPL,44
Metamorphic,Granulite,SPL-SPL,56
Metamorphic,Igneous,SPL-SPL,58
Metapelites,Garnet,SPL-SPL,82
Metapelitic,Garnet,SPL-SPL,87
Metapelitic,Granulite,SPL-SPL,41
Meteorite,Chondrite,SPL-SPL,128
Meteorite,Chondritic,SPL-SPL,76
Meteorite,Martian,SPL-SPL,33
Meteorite,Murchison,SPL-SPL,53
Meteorite,Olivines,SPL-SPL,95
Meteorite,Pyroxene,SPL-SPL,70
Micellar,Cubic,SPL-SPL,47
Micellar,Hexagonal,SPL-SPL,57
Micellar Cubic,Cubic,SPL-SPL,36
Micellar Cubic,Hexagonal,SPL-SPL,37
Migmatites,Amphibolite,SPL-SPL,36
Migmatites,Garnet,SPL-SPL,61
Migmatites,Gneisses,SPL-SPL,39
Migmatites,Granulite,SPL-SPL,57
Migmatitic,Amphibolite,SPL-SPL,38
Migmatitic,Garnet,SPL-SPL,81
Migmatitic,Gneiss,SPL-SPL,78
Migmatitic,Gneisses,SPL-SPL,67
Migmatitic,Granulite,SPL-SPL,65
Mixed,Perovskites,SPL-SPL,54
Monazite,Monoclinic,SPL-SPL,46
Monoclinic,12,SPL-SPL,44
Monoclinic,14,SPL-SPL,147
Monoclinic,Abstract,SPL-SPL,178
Monoclinic,Anatase,SPL-SPL,234
Monoclinic,Anhydrous,SPL-SPL,34
Monoclinic,Austenite,SPL-SPL,90
Monoclinic,Austenitic,SPL-SPL,31
Monoclinic,B2,SPL-SPL,80
Monoclinic,BCC,SPL-SPL,95
Monoclinic,BSTRAct,SPL-SPL,45
Monoclinic,Baddeleyite,SPL-SPL,30
Monoclinic,Body Centred Cubic,SPL-SPL,56
Monoclinic,C2/C,SPL-SPL,1406
Monoclinic,C2/M,SPL-SPL,609
Monoclinic,C2/c,SPL-SPL,30
Monoclinic,C2/m,SPL-SPL,32
Monoclinic,C2C,SPL-SPL,59
Monoclinic,C2m,SPL-SPL,46
Monoclinic,CS,SPL-SPL,36
Monoclinic,Cc,SPL-SPL,255
Monoclinic,Cm,SPL-SPL,107
Monoclinic,Cubic,SPL-SPL,2462
Monoclinic,Cubic Fluorite,SPL-SPL,34
Monoclinic,Cubic Perovskites,SPL-SPL,73
Monoclinic,Cubic Spinel,SPL-SPL,38
Monoclinic,Double Perovskite,SPL-SPL,325
Monoclinic,F,SPL-SPL,49
Monoclinic,FCC,SPL-SPL,188
Monoclinic,Face Centered Cubic,SPL-SPL,94
Monoclinic,Fergusonite,SPL-SPL,42
Monoclinic,Fluorite,SPL-SPL,150
Monoclinic,Fm3m,SPL-SPL,41
Monoclinic,Fmm,SPL-SPL,30
Monoclinic,G,SPL-SPL,55
Monoclinic,Garnet,SPL-SPL,67
Monoclinic,HCP,SPL-SPL,56
Monoclinic,Hexagonal,SPL-SPL,1581
Monoclinic,Hollandite,SPL-SPL,35
Monoclinic,Ht,SPL-SPL,40
Monoclinic,Hydrates,SPL-SPL,33
Monoclinic,I2/M,SPL-SPL,87
Monoclinic,I4/M,SPL-SPL,52
Monoclinic,I4/MMM,SPL-SPL,30
Monoclinic,Icosahedral,SPL-SPL,30
Monoclinic,Lt,SPL-SPL,36
Monoclinic,M,SPL-SPL,377
Monoclinic,M-,SPL-SPL,33
Monoclinic,M-Zro2,SPL-SPL,45
Monoclinic,M1,SPL-SPL,95
Monoclinic,M2,SPL-SPL,39
Monoclinic,MC,SPL-SPL,37
Monoclinic,Martensite,SPL-SPL,194
Monoclinic,Martensitic,SPL-SPL,217
Monoclinic,Monazite,SPL-SPL,46
Monoclinic,No. 14,SPL-SPL,196
Monoclinic,No. 15,SPL-SPL,64
Monoclinic,No. 2,SPL-SPL,58
Monoclinic,O3,SPL-SPL,36
Monoclinic,Olivines,SPL-SPL,51
Monoclinic,Orthorhombic,SPL-SPL,3389
Monoclinic,P,SPL-SPL,212
Monoclinic,P-1,SPL-SPL,118
Monoclinic,P1,SPL-SPL,693
Monoclinic,P2,SPL-SPL,53
Monoclinic,P2 1/N,SPL-SPL,1143
Monoclinic,P2(1)/N,SPL-SPL,65
Monoclinic,P2/C,SPL-SPL,90
Monoclinic,P2/M,SPL-SPL,41
Monoclinic,P2/N,SPL-SPL,50
Monoclinic,P21,SPL-SPL,533
Monoclinic,P21/C,SPL-SPL,1458
Monoclinic,P21/M,SPL-SPL,172
Monoclinic,P212121,SPL-SPL,169
Monoclinic,P21A,SPL-SPL,73
Monoclinic,P21C,SPL-SPL,746
Monoclinic,P21m,SPL-SPL,114
Monoclinic,P21n,SPL-SPL,543
Monoclinic,P63/MMC,SPL-SPL,36
Monoclinic,PBCA,SPL-SPL,152
Monoclinic,PBCM,SPL-SPL,30
Monoclinic,PBCN,SPL-SPL,61
Monoclinic,PBNM,SPL-SPL,48
Monoclinic,PC,SPL-SPL,48
Monoclinic,PCA21,SPL-SPL,38
Monoclinic,PNA21,SPL-SPL,85
Monoclinic,PNMA,SPL-SPL,219
Monoclinic,Perovskites,SPL-SPL,859
Monoclinic,Pseudocubic,SPL-SPL,89
Monoclinic,Pseudohexagonal,SPL-SPL,50
Monoclinic,Pyrochlore,SPL-SPL,73
Monoclinic,R A C T,SPL-SPL,43
Monoclinic,R3,SPL-SPL,33
Monoclinic,R3M,SPL-SPL,46
Monoclinic,R3c,SPL-SPL,74
Monoclinic,RM,SPL-SPL,30
Monoclinic,Rhombohedral,SPL-SPL,830
Monoclinic,Rock Salt,SPL-SPL,94
Monoclinic,Rock-Salt,SPL-SPL,44
Monoclinic,Rutile,SPL-SPL,410
Monoclinic,S T,SPL-SPL,62
Monoclinic,Scheelite,SPL-SPL,166
Monoclinic,Spinels,SPL-SPL,221
Monoclinic,T,SPL-SPL,446
Monoclinic,T-M,SPL-SPL,44
Monoclinic,T-ZrO2,SPL-SPL,32
Monoclinic,Tetragonal,SPL-SPL,4118
Monoclinic,Tetragonal Scheelite,SPL-SPL,30
Monoclinic,Triclinic,SPL-SPL,1755
Monoclinic,Trigonal,SPL-SPL,444
Monoclinic,Type,SPL-SPL,36
Monoclinic,Wolframite,SPL-SPL,60
Monoclinic,Wurtzite,SPL-SPL,53
Monoclinic,Δ,SPL-SPL,48
Monoclinic,α-,SPL-SPL,42
Monoclinic,α-Phase,SPL-SPL,58
Monoclinic,β,SPL-SPL,203
Monoclinic,β-Phase,SPL-SPL,64
Monocytes,Granulocytes,SPL-SPL,53
Monocytes,Lymphocytes,SPL-SPL,48
Monocytes,Macrophages,SPL-SPL,202
Monocytes,Myeloid,SPL-SPL,51
Monocytes,Neutrophils,SPL-SPL,78
Monohydrates,Anhydrate,SPL-SPL,34
Monohydrates,Anhydrous,SPL-SPL,61
Monohydrates,Dihydrate,SPL-SPL,82
Monohydrates,Hydrates,SPL-SPL,46
Morb,Garnet,SPL-SPL,35
Multiple,MM,SPL-SPL,43
Multiple Myeloma,MM,SPL-SPL,33
Murchison,Chondrite,SPL-SPL,56
Murchison,Meteorite,SPL-SPL,53
Muscovite,Garnet,SPL-SPL,47
Myelodysplastic,AML,SPL-SPL,37
Myeloid,AML,SPL-SPL,35
Myeloid,Acute Myeloid,SPL-SPL,31
Myeloid,Erythroid,SPL-SPL,40
Myeloid,Hematopoietic,SPL-SPL,47
Myeloid,Macrophages,SPL-SPL,59
Myeloid,Marrow,SPL-SPL,40
Myeloid,Monocytes,SPL-SPL,51
Mylonitic,Garnet,SPL-SPL,33
N-Morb,Basaltic,SPL-SPL,31
N-Morb,Chondrite,SPL-SPL,50
N-Morb,E-Morb,SPL-SPL,46
N-Morb,Garnet,SPL-SPL,32
NPC,Nasopharyngeal,SPL-SPL,50
NSCLC,Adenocarcinoma,SPL-SPL,65
NSCLC,Lung,SPL-SPL,54
NSCLC,Non-Small,SPL-SPL,94
NSCLC,Non-Small Cell,SPL-SPL,96
NSCLC,SCLC,SPL-SPL,31
NSCLC,Squamous Cell,SPL-SPL,43
NTB,Nematic,SPL-SPL,41
NaCl,B1,SPL-SPL,131
NaCl,B2,SPL-SPL,68
NaCl,Cscl,SPL-SPL,137
NaCl,Cubic,SPL-SPL,168
NaCl,FCC,SPL-SPL,71
NaCl,Face Centered Cubic,SPL-SPL,40
NaCl,Hexagonal,SPL-SPL,80
NaCl,Orthorhombic,SPL-SPL,56
NaCl,Perovskites,SPL-SPL,40
NaCl,Rock Salt,SPL-SPL,50
NaCl,Tetragonal,SPL-SPL,54
NaCl,Wurtzite,SPL-SPL,44
NaCl,Zinc Blende,SPL-SPL,44
Nasopharyngeal,NPC,SPL-SPL,50
Negative,Triple,SPL-SPL,42
Nematic,Cholesteric,SPL-SPL,44
Nematic,Columnar,SPL-SPL,48
Nematic,Cr,SPL-SPL,36
Nematic,Crystal,SPL-SPL,44
Nematic,Crystalline,SPL-SPL,34
Nematic,Cubic,SPL-SPL,42
Nematic,Hexagonal,SPL-SPL,124
Nematic,Lamellar,SPL-SPL,51
Nematic,Lc,SPL-SPL,101
Nematic,NTB,SPL-SPL,41
Nematic,SMC,SPL-SPL,67
Nematic,Sma,SPL-SPL,76
Nematic,Smectic,SPL-SPL,273
Nematic,Smectic A,SPL-SPL,66
Nematic,Smectic C,SPL-SPL,51
Nematic,Smectic-A,SPL-SPL,35
Neutrophils,Macrophages,SPL-SPL,96
Neutrophils,Monocytes,SPL-SPL,78
Nm,Martensite,SPL-SPL,32
No. 14,Monoclinic,SPL-SPL,196
No. 14,No. 2,SPL-SPL,32
No. 14,P2 1/N,SPL-SPL,49
No. 14,P21/C,SPL-SPL,73
No. 14,P21C,SPL-SPL,69
No. 14,P21n,SPL-SPL,54
No. 14,Triclinic,SPL-SPL,38
No. 15,C2/C,SPL-SPL,58
No. 15,Monoclinic,SPL-SPL,64
No. 2,Monoclinic,SPL-SPL,58
No. 2,No. 14,SPL-SPL,32
No. 2,P1,SPL-SPL,102
No. 2,Triclinic,SPL-SPL,122
No. 4,P21,SPL-SPL,36
No. 62,PNMA,SPL-SPL,33
Non-Perovskite,Perovskites,SPL-SPL,109
Non-Small,Breast,SPL-SPL,30
Non-Small,NSCLC,SPL-SPL,94
Non-Small Cell,Breast,SPL-SPL,36
Non-Small Cell,NSCLC,SPL-SPL,96
Noncubic,Cubic,SPL-SPL,81
Nonperovskite,Perovskites,SPL-SPL,56
North China Craton,Chondrite,SPL-SPL,44
North China Craton,Clinopyroxenes,SPL-SPL,32
North China Craton,Garnet,SPL-SPL,97
North China Craton,Gneiss,SPL-SPL,40
North China Craton,Granulite,SPL-SPL,45
North China Craton,Spinels,SPL-SPL,33
O2,P2,SPL-SPL,32
O3,Monoclinic,SPL-SPL,36
O3,P2,SPL-SPL,80
O3,P3,SPL-SPL,89
O3,Spinels,SPL-SPL,38
OIB,Garnet,SPL-SPL,31
OL,CPX,SPL-SPL,30
OL,Clinopyroxenes,SPL-SPL,37
OL,Olivines,SPL-SPL,72
OL,Spinels,SPL-SPL,31
Ocean Island,Garnet,SPL-SPL,31
Oceanic,Chondrite,SPL-SPL,36
Oceanic,Eclogites,SPL-SPL,31
Oceanic,Garnet,SPL-SPL,66
Octahedral,Cubic,SPL-SPL,176
Octahedral,Cuboctahedral,SPL-SPL,38
Octahedral,Hexagonal,SPL-SPL,33
Octahedral,Icosahedral,SPL-SPL,43
Olivine.,Olivines,SPL-SPL,64
Olivine;,Clinopyroxenes,SPL-SPL,52
Olivine;,Garnet,SPL-SPL,42
Olivine;,Olivines,SPL-SPL,88
Olivine;,Plagioclase,SPL-SPL,30
Olivine;,Pyroxene,SPL-SPL,37
Olivine;,Spinels,SPL-SPL,58
Olivines,Abyssal,SPL-SPL,30
Olivines,Amphiboles,SPL-SPL,40
Olivines,Anhydrous,SPL-SPL,40
Olivines,Basaltic,SPL-SPL,147
Olivines,CI Chondrite,SPL-SPL,58
Olivines,CPX,SPL-SPL,64
Olivines,Chondrite,SPL-SPL,270
Olivines,Chondritic,SPL-SPL,104
Olivines,Chondrule,SPL-SPL,54
Olivines,Clinopyroxenes,SPL-SPL,533
Olivines,Cubic,SPL-SPL,45
Olivines,Eclogites,SPL-SPL,63
Olivines,Eclogitic,SPL-SPL,41
Olivines,Feldspathic,SPL-SPL,34
Olivines,Forsteritic,SPL-SPL,32
Olivines,Garnet,SPL-SPL,585
Olivines,Garnets,SPL-SPL,107
Olivines,Granulite,SPL-SPL,33
Olivines,Hexagonal,SPL-SPL,47
Olivines,Ilmenite,SPL-SPL,33
Olivines,Lherzolites,SPL-SPL,100
Olivines,Lherzolitic,SPL-SPL,36
Olivines,Mafic,SPL-SPL,31
Olivines,Majorite,SPL-SPL,35
Olivines,Mantle,SPL-SPL,50
Olivines,Mesostasis,SPL-SPL,72
Olivines,Meteorite,SPL-SPL,95
Olivines,Monoclinic,SPL-SPL,51
Olivines,OL,SPL-SPL,72
Olivines,Olivine.,SPL-SPL,64
Olivines,Olivine;,SPL-SPL,88
Olivines,Ophiolites,SPL-SPL,62
Olivines,Ordinary,SPL-SPL,47
Olivines,Orthopyroxene,SPL-SPL,132
Olivines,Orthorhombic,SPL-SPL,131
Olivines,PNMA,SPL-SPL,73
Olivines,Perovskites,SPL-SPL,188
Olivines,Plagioclase,SPL-SPL,179
Olivines,Primitive Mantle,SPL-SPL,63
Olivines,Pyroxene,SPL-SPL,733
Olivines,Ringwoodite,SPL-SPL,54
Olivines,Rutile,SPL-SPL,48
Olivines,Serpentines,SPL-SPL,36
Olivines,Sp,SPL-SPL,33
Olivines,Spinels,SPL-SPL,789
Olivines,Tholeiites,SPL-SPL,34
Olivines,Tholeiitic,SPL-SPL,45
Olivines,Ultramafic,SPL-SPL,135
Olivines,Wadsleyite,SPL-SPL,33
Omphacite,Amphibolite,SPL-SPL,37
Omphacite,Clinopyroxenes,SPL-SPL,41
Omphacite,Eclogites,SPL-SPL,159
Omphacite,Eclogitic,SPL-SPL,39
Omphacite,Garnet,SPL-SPL,187
Omphacite,Granulite,SPL-SPL,35
Omphacite,Rutile,SPL-SPL,78
Ophiolites,Amphibolite,SPL-SPL,31
Ophiolites,Clinopyroxenes,SPL-SPL,41
Ophiolites,Garnet,SPL-SPL,63
Ophiolites,Olivines,SPL-SPL,62
Ophiolites,Ophiolitic,SPL-SPL,44
Ophiolites,Spinels,SPL-SPL,54
Ophiolites,Ultramafic,SPL-SPL,52
Ophiolitic,Garnet,SPL-SPL,30
Ophiolitic,Ophiolites,SPL-SPL,44
Ordinary,Chondrite,SPL-SPL,169
Ordinary,L,SPL-SPL,31
Ordinary,LL,SPL-SPL,40
Ordinary,Olivines,SPL-SPL,47
Ordinary,Pyroxene,SPL-SPL,33
Orthogneiss,Garnet,SPL-SPL,43
Orthogneiss,Gneiss,SPL-SPL,41
Orthogneiss,Gneisses,SPL-SPL,34
Orthogneiss,Granulite,SPL-SPL,32
Orthopyroxene,CPX,SPL-SPL,30
Orthopyroxene,Clinopyroxenes,SPL-SPL,131
Orthopyroxene,Garnet,SPL-SPL,95
Orthopyroxene,Olivines,SPL-SPL,132
Orthopyroxene,Pyroxene,SPL-SPL,51
Orthopyroxene,Spinels,SPL-SPL,84
Orthorhombic,2H,SPL-SPL,35
Orthorhombic,60,SPL-SPL,31
Orthorhombic,A21am,SPL-SPL,37
Orthorhombic,ABA2,SPL-SPL,32
Orthorhombic,AMM2,SPL-SPL,47
Orthorhombic,Abstract,SPL-SPL,134
Orthorhombic,Anatase,SPL-SPL,158
Orthorhombic,Aurivillius,SPL-SPL,71
Orthorhombic,Austenite,SPL-SPL,91
Orthorhombic,Austenitic,SPL-SPL,33
Orthorhombic,B2,SPL-SPL,88
Orthorhombic,BCC,SPL-SPL,178
Orthorhombic,BSTRAct,SPL-SPL,49
Orthorhombic,Body Centred Cubic,SPL-SPL,84
Orthorhombic,Brookite,SPL-SPL,35
Orthorhombic,Brownmillerite,SPL-SPL,63
Orthorhombic,C2/C,SPL-SPL,214
Orthorhombic,C2/M,SPL-SPL,92
Orthorhombic,C2221,SPL-SPL,66
Orthorhombic,CMC21,SPL-SPL,107
Orthorhombic,CMCA,SPL-SPL,94
Orthorhombic,CMMM,SPL-SPL,91
Orthorhombic,Cc,SPL-SPL,47
Orthorhombic,Cubic,SPL-SPL,2591
Orthorhombic,Cubic Perovskites,SPL-SPL,223
Orthorhombic,Cubic Spinel,SPL-SPL,42
Orthorhombic,Double Perovskite,SPL-SPL,119
Orthorhombic,F,SPL-SPL,48
Orthorhombic,FCC,SPL-SPL,240
Orthorhombic,FDD2,SPL-SPL,65
Orthorhombic,FDDD,SPL-SPL,89
Orthorhombic,Face Centered Cubic,SPL-SPL,83
Orthorhombic,Fluorite,SPL-SPL,117
Orthorhombic,Fm3m,SPL-SPL,41
Orthorhombic,Fmmm,SPL-SPL,72
Orthorhombic,G,SPL-SPL,80
Orthorhombic,Garnet,SPL-SPL,56
Orthorhombic,HCP,SPL-SPL,101
Orthorhombic,Hexagonal,SPL-SPL,2022
Orthorhombic,Hydrates,SPL-SPL,31
Orthorhombic,I4/MCM,SPL-SPL,85
Orthorhombic,I4/MMM,SPL-SPL,95
Orthorhombic,IMMA,SPL-SPL,134
Orthorhombic,Ibam,SPL-SPL,38
Orthorhombic,Icosahedral,SPL-SPL,42
Orthorhombic,K2NIF4,SPL-SPL,30
Orthorhombic,Lt,SPL-SPL,38
Orthorhombic,M,SPL-SPL,74
Orthorhombic,M1,SPL-SPL,38
Orthorhombic,MFI,SPL-SPL,38
Orthorhombic,Martensite,SPL-SPL,232
Orthorhombic,Martensitic,SPL-SPL,159
Orthorhombic,Monoclinic,SPL-SPL,3389
Orthorhombic,NaCl,SPL-SPL,56
Orthorhombic,Olivines,SPL-SPL,131
Orthorhombic,Orthorhombic Perovskite,SPL-SPL,105
Orthorhombic,Orthorhombic Pnma,SPL-SPL,36
Orthorhombic,Orthorhombic-Tetragonal,SPL-SPL,65
Orthorhombic,P,SPL-SPL,94
Orthorhombic,P-1,SPL-SPL,38
Orthorhombic,P1,SPL-SPL,218
Orthorhombic,P2,SPL-SPL,31
Orthorhombic,P2 1/N,SPL-SPL,171
Orthorhombic,P21,SPL-SPL,122
Orthorhombic,P21/C,SPL-SPL,233
Orthorhombic,P21/M,SPL-SPL,38
Orthorhombic,P21212,SPL-SPL,52
Orthorhombic,P212121,SPL-SPL,514
Orthorhombic,P21C,SPL-SPL,164
Orthorhombic,P21n,SPL-SPL,97
Orthorhombic,P4 / MBM,SPL-SPL,33
Orthorhombic,P4/MMM,SPL-SPL,55
Orthorhombic,P4/NMM,SPL-SPL,31
Orthorhombic,P63/MMC,SPL-SPL,83
Orthorhombic,PBAM,SPL-SPL,141
Orthorhombic,PBCA,SPL-SPL,378
Orthorhombic,PBCM,SPL-SPL,102
Orthorhombic,PBCN,SPL-SPL,182
Orthorhombic,PBNM,SPL-SPL,539
Orthorhombic,PCA21,SPL-SPL,96
Orthorhombic,PCCN,SPL-SPL,69
Orthorhombic,PM3M,SPL-SPL,46
Orthorhombic,PMC21,SPL-SPL,37
Orthorhombic,PMCN,SPL-SPL,34
Orthorhombic,PMMM,SPL-SPL,68
Orthorhombic,PMMN,SPL-SPL,48
Orthorhombic,PMN21,SPL-SPL,92
Orthorhombic,PMNB,SPL-SPL,37
Orthorhombic,PNA21,SPL-SPL,268
Orthorhombic,PNAM,SPL-SPL,41
Orthorhombic,PNMA,SPL-SPL,1343
Orthorhombic,PNNM,SPL-SPL,102
Orthorhombic,Pbnm,SPL-SPL,42
Orthorhombic,Perovskites,SPL-SPL,2530
Orthorhombic,Pnma,SPL-SPL,79
Orthorhombic,Pseudocubic,SPL-SPL,208
Orthorhombic,Pseudohexagonal,SPL-SPL,51
Orthorhombic,Pseudotetragonal,SPL-SPL,44
Orthorhombic,Pyrochlore,SPL-SPL,49
Orthorhombic,R-3c,SPL-SPL,34
Orthorhombic,R3c,SPL-SPL,156
Orthorhombic,Rhombohedral,SPL-SPL,1212
Orthorhombic,Rock Salt,SPL-SPL,117
Orthorhombic,Rock-Salt,SPL-SPL,37
Orthorhombic,Ruddlesden Popper,SPL-SPL,77
Orthorhombic,Rutile,SPL-SPL,189
Orthorhombic,S T,SPL-SPL,57
